DISTRITO,CASILLA,MUNICIPIO,DOMICILIO
14,86B1,ACAMBARO,"SAN ANTONIO SIN NÚMERO, COLONIA SAN ISIDRO, ACÁMBARO, CÓDIGO POSTAL 38670"
14,86C1,ACAMBARO,"SAN ANTONIO SIN NÚMERO, COLONIA SAN ISIDRO, ACÁMBARO, CÓDIGO POSTAL 38670"
14,86C2,ACAMBARO,"SAN ANTONIO SIN NÚMERO, COLONIA SAN ISIDRO, ACÁMBARO, CÓDIGO POSTAL 38670"
14,86C3,ACAMBARO,"SAN ANTONIO SIN NÚMERO, COLONIA SAN ISIDRO, ACÁMBARO, CÓDIGO POSTAL 38670"
14,86C4,ACAMBARO,"SAN ANTONIO SIN NÚMERO, COLONIA SAN ISIDRO, ACÁMBARO, CÓDIGO POSTAL 38670"
14,87B1,ACAMBARO,"LAZÁRO CÁRDENAS SIN NÚMERO, SAN LUIS DE LOS AGUSTINOS, ACÁMBARO, CÓDIGO POSTAL 38731"
14,88B1,ACAMBARO,"DOMICILIO CONOCIDO, LA CHICHARRONERA, CÓDIGO POSTAL 38750"
14,89B1,ACAMBARO,"ENRIQUE VELASCO IBARRA # 5, LA CONCEPCIÓN, CÓDIGO POSTAL 38730"
14,89C1,ACAMBARO,"ENRIQUE VELASCO IBARRA # 5, LA CONCEPCIÓN, CÓDIGO POSTAL 38730"
14,90B1,ACAMBARO,"DOMICILIO CONOCIDO, MONCLOA, CÓDIGO POSTAL 38730"
14,91B1,ACAMBARO,"CARRETERA CHUPÍCUARO-EL SAUZ KILÓMETRO 7.5, GAYTÁN, CÓDIGO POSTAL 38735"
14,91C1,ACAMBARO,"CARRETERA CHUPÍCUARO-EL SAUZ KILÓMETRO 7.5, GAYTÁN, CÓDIGO POSTAL 38735"
14,92B1,ACAMBARO,"MARGARITA # 1, EL SAUZ, CÓDIGO POSTAL 38750"
14,92E1,ACAMBARO,"GUADALUPE SIN NÚMERO, PIEDRAS DE AMOLAR, CÓDIGO POSTAL 38750"
14,93B1,ACAMBARO,"JAVIER MINA # 364, PARÁCUARO, CÓDIGO POSTAL 38730"
14,93C1,ACAMBARO,"JAVIER MINA # 364, PARÁCUARO, CÓDIGO POSTAL 38730"
14,94B1,ACAMBARO,"ZARAGOZA # 20, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,94C1,ACAMBARO,"ZARAGOZA # 20, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,95B1,ACAMBARO,"BENITO JUÁREZ # 155, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,95C1,ACAMBARO,"BENITO JUÁREZ # 155, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,96B1,ACAMBARO,"BENITO JUÁREZ # 1, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,96C1,ACAMBARO,"BENITO JUÁREZ # 1, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,97B1,ACAMBARO,"PÍPILA # 86, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,97C1,ACAMBARO,"PÍPILA # 86, CENTRO, PARÁCUARO, CÓDIGO POSTAL 38730"
14,98B1,ACAMBARO,"BENITO JUÁREZ # 111, SAN VICENTE MUNGUÍA, CÓDIGO POSTAL 38750"
14,99B1,ACAMBARO,"REFORMA NORTE # 2, SANTIAGUILLO, CÓDIGO POSTAL  38750"
14,99C1,ACAMBARO,"REFORMA NORTE # 2, SANTIAGUILLO, CÓDIGO POSTAL  38750"
14,100B1,ACAMBARO,"DOMICILIO CONOCIDO SIN NÚMERO, EL MAGUEY, CÓDIGO POSTAL 38750"
14,100C1,ACAMBARO,"DOMICILIO CONOCIDO SIN NÚMERO, EL MAGUEY, CÓDIGO POSTAL 38750"
14,101B1,ACAMBARO,"VENUSTIANO CARRANZA # 7 SUR, JARAL DEL REFUGIO, CÓDIGO POSTAL 38735"
14,101C1,ACAMBARO,"VENUSTIANO CARRANZA # 7 SUR, JARAL DEL REFUGIO, CÓDIGO POSTAL 38735"
14,102B1,ACAMBARO,"HIDALGO # 47, CHAMÁCUARO, CÓDIGO POSTAL 38740"
14,102C1,ACAMBARO,"HIDALGO # 47, CHAMÁCUARO, CÓDIGO POSTAL 38740"
14,103B1,ACAMBARO,"JESÚS GARCÍA # 74, CHAMÁCUARO, CÓDIGO POSTAL 30740"
14,103C1,ACAMBARO,"JESÚS GARCÍA # 74, CHAMÁCUARO, CÓDIGO POSTAL 30740"
14,104B1,ACAMBARO,"VICENTE GUERRERO SIN NÚMERO, OBRAJUELO, CÓDIGO POSTAL 38740"
14,104C1,ACAMBARO,"VICENTE GUERRERO SIN NÚMERO, OBRAJUELO, CÓDIGO POSTAL 38740"
14,105B1,ACAMBARO,"HIDALGO ESQUINA NIÑOS HEROES, EL ESPAÑOL, CÓDIGO POSTAL  38741"
14,106B1,ACAMBARO,"VENUSTIANO CARRANZA # 4, MONTE PRIETO, CÓDIGO POSTAL 38735"
14,106C1,ACAMBARO,"VENUSTIANO CARRANZA # 4, MONTE PRIETO, CÓDIGO POSTAL 38735"
14,107B1,ACAMBARO,"MIGUEL HIDALGO # 11, SAN JUAN VIEJO, CÓDIGO POSTAL 38735"
14,107C1,ACAMBARO,"MIGUEL HIDALGO # 11, SAN JUAN VIEJO, CÓDIGO POSTAL 38735"
14,108B1,ACAMBARO,"16 DE SEPTIEMBRE # 13, PAREDONES, CÓDIGO POSTAL 38734"
14,108C1,ACAMBARO,"16 DE SEPTIEMBRE # 13, PAREDONES, CÓDIGO POSTAL 38734"
14,109B1,ACAMBARO,"20 DE MAYO # 21, CHUPÍCUARO, CÓDIGO POSTAL 38750"
14,109C1,ACAMBARO,"20 DE MAYO # 21, CHUPÍCUARO, CÓDIGO POSTAL 38750"
14,110B1,ACAMBARO,"JOSÉ MARÍA MORELOS # 40, CHUPÍCUARO, CÓDIGO POSTAL 38750"
14,111B1,ACAMBARO,"DIVISIÓN DEL NORTE SIN NÚMERO, SAN CAYETANO, CÓDIGO POSTAL 38750"
14,111C1,ACAMBARO,"DIVISIÓN DEL NORTE SIN NÚMERO, SAN CAYETANO, CÓDIGO POSTAL 38750"
14,112B1,ACAMBARO,"DOMICILIO CONOCIDO SIN NÚMERO, LA ENCARNACIÓN, CÓDIGO POSTAL 38756"
14,113B1,ACAMBARO,"DOMICILIO CONOCIDO SIN NÚMERO, SOLÍS, CÓDIGO POSTAL 38750"
14,114B1,ACAMBARO,"HIDALGO SIN NÚMERO, GUADALUPE, CÓDIGO POSTAL 38630"
14,114C1,ACAMBARO,"HIDALGO SIN NÚMERO, GUADALUPE, CÓDIGO POSTAL 38630"
14,114C2,ACAMBARO,"HIDALGO SIN NÚMERO, GUADALUPE, CÓDIGO POSTAL 38630"
14,115B1,ACAMBARO,"MIGUEL HIDALGO SIN NÚMERO, LORETO, CÓDIGO POSTAL 38738"
14,115C1,ACAMBARO,"MIGUEL HIDALGO SIN NÚMERO, LORETO, CÓDIGO POSTAL 38738"
14,115C2,ACAMBARO,"MIGUEL HIDALGO SIN NÚMERO, LORETO, CÓDIGO POSTAL 38738"
14,116B1,ACAMBARO,"MELCHOR OCAMPO SIN NÚMERO, LOS ÓRGANOS, CÓDIGO POSTAL 38747"
14,116C1,ACAMBARO,"MELCHOR OCAMPO SIN NÚMERO, LOS ÓRGANOS, CÓDIGO POSTAL 38747"
14,117B1,ACAMBARO,"JUAN ESTRADA # 2, INCHAMÁCUARO, CÓDIGO POSTAL 38740"
14,117C1,ACAMBARO,"JUAN ESTRADA # 2, INCHAMÁCUARO, CÓDIGO POSTAL 38740"
14,118B1,ACAMBARO,"HIDALGO # 1, LAS JÍCAMAS, CÓDIGO POSTAL 38747"
14,118C1,ACAMBARO,"HIDALGO # 1, LAS JÍCAMAS, CÓDIGO POSTAL 38747"
14,119B1,ACAMBARO,"AVENIDA REVOLUCIÓN SIN NÚMERO, SAN DIEGO DE ALCALÁ, CÓDIGO POSTAL 38747"
14,119C1,ACAMBARO,"AVENIDA REVOLUCIÓN SIN NÚMERO, SAN DIEGO DE ALCALÁ, CÓDIGO POSTAL 38747"
14,120B1,ACAMBARO,"AVENIDA REVOLUCIÓN # 3, SAN DIEGO DE ALCALÁ, CÓDIGO POSTAL 38747"
14,121B1,ACAMBARO,"DOMICILIO CONOCIDO, SAN FRANCISCO RANCHO VIEJO, CÓDIGO POSTAL 38739"
14,121C1,ACAMBARO,"DOMICILIO CONOCIDO, SAN FRANCISCO RANCHO VIEJO, CÓDIGO POSTAL 38739"
14,122B1,ACAMBARO,"HÉROE DE NACOZARI SIN NÚMERO, AGUA CALIENTE, CÓDIGO POSTAL 38600"
14,122C1,ACAMBARO,"HÉROE DE NACOZARI SIN NÚMERO, AGUA CALIENTE, CÓDIGO POSTAL 38600"
14,123B1,ACAMBARO,"JUÁREZ # 160, SAN MIGUEL, CÓDIGO POSTAL 38762"
14,123C1,ACAMBARO,"JUÁREZ # 160, SAN MIGUEL, CÓDIGO POSTAL 38762"
14,124B1,ACAMBARO,"MORELOS SIN NÚMERO, SANTA INÉS, CÓDIGO POSTAL 38760"
14,125B1,ACAMBARO,"JACARANDAS SIN NÚMERO, ARROYO DE LA LUNA, CÓDIGO POSTAL 38760"
14,126B1,ACAMBARO,"5 DE MAYO SIN NÚMERO, ARROYO COLORADO, CÓDIGO POSTAL 38600"
14,126C1,ACAMBARO,"5 DE MAYO SIN NÚMERO, ARROYO COLORADO, CÓDIGO POSTAL 38600"
14,127B1,ACAMBARO,"PINITO SIN NÚMERO, SAN ANTONIO, CÓDIGO POSTAL 38783"
14,128B1,ACAMBARO,"BENITO JUÁREZ  # 13, SAN JUAN JARIPEO, CÓDIGO POSTAL  38783"
14,128C1,ACAMBARO,"BENITO JUÁREZ  # 13, SAN JUAN JARIPEO, CÓDIGO POSTAL  38783"
14,129B1,ACAMBARO,"HIDALGO # 1, CÚTARO, CÓDIGO POSTAL 38780"
14,130B1,ACAMBARO,"EMILIANO ZAPATA # 30, PANTALEÓN, CÓDIGO POSTAL  38781"
14,131B1,ACAMBARO,"NIÑOS HÉROES # 8, LOS DESMONTES, CÓDIGO POSTAL 38786"
14,131C1,ACAMBARO,"NIÑOS HÉROES # 8, LOS DESMONTES, CÓDIGO POSTAL 38786"
14,132B1,ACAMBARO,"HIDALGO # 43, TÓCUARO, CÓDIGO POSTAL 38785"
14,132C1,ACAMBARO,"HIDALGO # 43, TÓCUARO, CÓDIGO POSTAL 38785"
14,133B1,ACAMBARO,"CUAUHTÉMOC SIN NÚMERO, TÓCUARO, CÓDIGO POSTAL 38785"
14,134B1,ACAMBARO,"DOMICILIO CONOCIDO, EL RODEO, CÓDIGO POSTAL 38767"
14,135B1,ACAMBARO,"HIDALGO # 72, ANDOCUTÍN, CÓDIGO POSTAL 38780"
14,135C1,ACAMBARO,"HIDALGO # 72, ANDOCUTÍN, CÓDIGO POSTAL 38780"
14,136B1,ACAMBARO,"EMILIANO ZAPATA # 882, IRÁMUCO, CÓDIGO POSTAL 38770"
14,136C1,ACAMBARO,"EMILIANO ZAPATA # 882, IRÁMUCO, CÓDIGO POSTAL 38770"
14,136C2,ACAMBARO,"EMILIANO ZAPATA # 882, IRÁMUCO, CÓDIGO POSTAL 38770"
14,137B1,ACAMBARO,"GUERRERO SIN NÚMERO, IRÁMUCO, CÓDIGO POSTAL 38770"
14,137C1,ACAMBARO,"GUERRERO SIN NÚMERO, IRÁMUCO, CÓDIGO POSTAL 38770"
14,137C2,ACAMBARO,"GUERRERO SIN NÚMERO, IRÁMUCO, CÓDIGO POSTAL 38770"
14,138B1,ACAMBARO,"BENITO JUÁREZ # 433, PARCIALIDAD DE IRÁMUCO, CÓDIGO POSTAL 38770"
14,138C1,ACAMBARO,"BENITO JUÁREZ # 433, PARCIALIDAD DE IRÁMUCO, CÓDIGO POSTAL 38770"
14,138C2,ACAMBARO,"BENITO JUÁREZ # 433, PARCIALIDAD DE IRÁMUCO, CÓDIGO POSTAL 38770"
14,139B1,ACAMBARO,"HIDALGO SIN NÚMERO, EL ZAPOTE, CÓDIGO POSTAL 38772"
14,140B1,ACAMBARO,"VICENTE GUERRERO # 13, LA ORTIGA, CÓDIGO POSTAL 38771"
14,140C1,ACAMBARO,"VICENTE GUERRERO # 13, LA ORTIGA, CÓDIGO POSTAL 38771"
14,244B1,APASEO EL ALTO,"LÁZARO CÁRDENAS # 300, CENTRO, CÓDIGO POSTAL 38500"
14,244C1,APASEO EL ALTO,"LÁZARO CÁRDENAS # 300, CENTRO, CÓDIGO POSTAL 38500"
14,245B1,APASEO EL ALTO,"5 DE MAYO # 509, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,245C1,APASEO EL ALTO,"5 DE MAYO # 509, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,246B1,APASEO EL ALTO,"5 DE MAYO # 502, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,246C1,APASEO EL ALTO,"5 DE MAYO # 502, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,247B1,APASEO EL ALTO,"JOAQUÍN SÁNCHEZ # 211, SANTA ELENA NORTE, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,247C1,APASEO EL ALTO,"JOAQUÍN SÁNCHEZ # 211, SANTA ELENA NORTE, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,247C2,APASEO EL ALTO,"JOAQUÍN SÁNCHEZ # 211, SANTA ELENA NORTE, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,248B1,APASEO EL ALTO,"18 DE DICIEMBRE # 702, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,248C1,APASEO EL ALTO,"18 DE DICIEMBRE # 702, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,248S1,APASEO EL ALTO,"QUINTANA ROO # 305, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,249B1,APASEO EL ALTO,"INSURGENTES # 101, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,249C1,APASEO EL ALTO,"INSURGENTES # 101, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,250B1,APASEO EL ALTO,"ENRIQUE FERNÁNDEZ  # 207, COLONIA MANUEL ÁVILA CAMACHO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,250C1,APASEO EL ALTO,"ENRIQUE FERNÁNDEZ  # 207, COLONIA MANUEL ÁVILA CAMACHO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,251B1,APASEO EL ALTO,"AVENIDA  MIGUEL ALEMÁN # 406, COLONIA  MANUEL ÁVILA CAMACHO, CÓDIGO POSTAL 38500"
14,251C1,APASEO EL ALTO,"AVENIDA  MIGUEL ALEMÁN # 406, COLONIA  MANUEL ÁVILA CAMACHO, CÓDIGO POSTAL 38500"
14,251C2,APASEO EL ALTO,"AVENIDA  MIGUEL ALEMÁN # 406, COLONIA  MANUEL ÁVILA CAMACHO, CÓDIGO POSTAL 38500"
14,252B1,APASEO EL ALTO,"FRAY MELCHOR DE TALAMANTES # 502, EL REJALGAR, CÓDIGO POSTAL 38500"
14,252C1,APASEO EL ALTO,"FRAY MELCHOR DE TALAMANTES # 502, EL REJALGAR, CÓDIGO POSTAL 38500"
14,252C2,APASEO EL ALTO,"FRAY MELCHOR DE TALAMANTES # 502, EL REJALGAR, CÓDIGO POSTAL 38500"
14,252C3,APASEO EL ALTO,"FRAY MELCHOR DE TALAMANTES # 502, EL REJALGAR, CÓDIGO POSTAL 38500"
14,253B1,APASEO EL ALTO,"INSURGENTES SIN NÚMERO, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,254B1,APASEO EL ALTO,"FRANCISCO I MADERO # 403, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,254C1,APASEO EL ALTO,"FRANCISCO I MADERO # 403, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,255B1,APASEO EL ALTO,"SATURNO # 202, COLONIA SANTA ELENA, CÓDIGO POSTAL 38500"
14,255C1,APASEO EL ALTO,"SATURNO # 202, COLONIA SANTA ELENA, CÓDIGO POSTAL 38500"
14,256B1,APASEO EL ALTO,"HILARIO MEDINA SIN NÚMERO, COLONIA SANTA ELENA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,256C1,APASEO EL ALTO,"HILARIO MEDINA SIN NÚMERO, COLONIA SANTA ELENA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,257B1,APASEO EL ALTO,"GRACIANO SÁNCHEZ  # 304, COLONIA EMILIANO ZAPATA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,257C1,APASEO EL ALTO,"GRACIANO SÁNCHEZ  # 304, COLONIA EMILIANO ZAPATA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,257C2,APASEO EL ALTO,"GRACIANO SÁNCHEZ  # 304, COLONIA EMILIANO ZAPATA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,258B1,APASEO EL ALTO,"FRANCISCO EDUARDO TRESGUERRAS # 201, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,258C1,APASEO EL ALTO,"FRANCISCO EDUARDO TRESGUERRAS # 201, CENTRO, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,259B1,APASEO EL ALTO,"RAYÓN # 780, COLONIA EMILIANO ZAPATA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,259C1,APASEO EL ALTO,"RAYÓN # 780, COLONIA EMILIANO ZAPATA, APASEO EL ALTO, CÓDIGO POSTAL 38500"
14,260B1,APASEO EL ALTO,"HIDALGO SIN NÚMERO, MARROQUÍN, CÓDIGO POSTAL 38511"
14,261B1,APASEO EL ALTO,"INSURGENTES SIN NÚMERO, SAN JUAN DEL LLANITO, CÓDIGO POSTAL 38510"
14,261C1,APASEO EL ALTO,"INSURGENTES SIN NÚMERO, SAN JUAN DEL LLANITO, CÓDIGO POSTAL 38510"
14,262B1,APASEO EL ALTO,"CONSTITUCIÓN # 63, SAN JUAN DEL LLANITO, CÓDIGO POSTAL 38510"
14,262C1,APASEO EL ALTO,"CONSTITUCIÓN # 63, SAN JUAN DEL LLANITO, CÓDIGO POSTAL 38510"
14,263B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, SAN ANTONIO CALICHAR, CÓDIGO POSTAL 38512"
14,263C1,APASEO EL ALTO,"DOMICILIO CONOCIDO, SAN ANTONIO CALICHAR, CÓDIGO POSTAL 38512"
14,263C2,APASEO EL ALTO,"DOMICILIO CONOCIDO, SAN ANTONIO CALICHAR, CÓDIGO POSTAL 38512"
14,264B1,APASEO EL ALTO,"BENITO JUÁREZ # 5, SAN BARTOLOMÉ AGUACALIENTE, CÓDIGO POSTAL 38510"
14,264C1,APASEO EL ALTO,"BENITO JUÁREZ # 5, SAN BARTOLOMÉ AGUACALIENTE, CÓDIGO POSTAL 38510"
14,265B1,APASEO EL ALTO,"GUADALUPE VICTORIA SIN NÚMERO, SAN BARTOLOMÉ AGUACALIENTE, CÓDIGO POSTAL 38510"
14,265C1,APASEO EL ALTO,"GUADALUPE VICTORIA SIN NÚMERO, SAN BARTOLOMÉ AGUACALIENTE, CÓDIGO POSTAL 38510"
14,266B1,APASEO EL ALTO,"GUANAJUATO # 9, EL SABINO, CÓDIGO POSTAL 38510"
14,267B1,APASEO EL ALTO,"HIDALGO SIN NÚMERO, LAS CANOAS DE ARRIBA, CÓDIGO POSTAL 38502"
14,268B1,APASEO EL ALTO,"LA CRUZ SIN NÚMERO, LA CRUZ, CÓDIGO POSTAL 38500"
14,269B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, OJO DE AGUA DE ESPEJO, CÓDIGO POSTAL 38531"
14,269C1,APASEO EL ALTO,"DOMICILIO CONOCIDO, OJO DE AGUA DE ESPEJO, CÓDIGO POSTAL 38531"
14,270B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, SALTO DE ESPEJO, CÓDIGO POSTAL 38510"
14,271B1,APASEO EL ALTO,"MARÍA LICEA  # 6, EL ESPEJO, CÓDIGO POSTAL 38510"
14,271C1,APASEO EL ALTO,"MARÍA LICEA  # 6, EL ESPEJO, CÓDIGO POSTAL 38510"
14,272B1,APASEO EL ALTO,"MIGUEL HIDALGO # 4, MANDUJANO, CÓDIGO POSTAL 38518"
14,272C1,APASEO EL ALTO,"MIGUEL HIDALGO # 4, MANDUJANO, CÓDIGO POSTAL 38518"
14,273B1,APASEO EL ALTO,"AVENIDA LA RAZA SIN NÚMERO, BARAJAS, CÓDIGO POSTAL 38521"
14,273C1,APASEO EL ALTO,"AVENIDA LA RAZA SIN NÚMERO, BARAJAS, CÓDIGO POSTAL 38521"
14,274B1,APASEO EL ALTO,"GUERRERO # 1, EL SOLDADO, CÓDIGO POSTAL 38533"
14,275B1,APASEO EL ALTO,"MIGUEL HIDALGO # 20, EL POCITO DE LA VIRGEN, CÓDIGO POSTAL 38521"
14,275C1,APASEO EL ALTO,"MIGUEL HIDALGO # 20, EL POCITO DE LA VIRGEN, CÓDIGO POSTAL 38521"
14,276B1,APASEO EL ALTO,"FLORES MAGÓN SIN NÚMERO, SAN ISIDRO DE GAMBOA, CÓDIGO POSTAL 38530"
14,276C1,APASEO EL ALTO,"FLORES MAGÓN SIN NÚMERO, SAN ISIDRO DE GAMBOA, CÓDIGO POSTAL 38530"
14,277B1,APASEO EL ALTO,"NIÑOS HÉROES # 2, OJO DE AGUA, CÓDIGO POSTAL 38520"
14,278B1,APASEO EL ALTO,"5 DE MAYO # 2 A, OJO DE AGUA, CÓDIGO POSTAL 38520"
14,279B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, PAREDONES, CÓDIGO POSTAL 38500"
14,279C1,APASEO EL ALTO,"DOMICILIO CONOCIDO, PAREDONES, CÓDIGO POSTAL 38500"
14,280B1,APASEO EL ALTO,"VICENTE GUERRERO SIN NÚMERO, SANTA CRUZ  DE GAMBOA, CÓDIGO POSTAL 38530"
14,280C1,APASEO EL ALTO,"VICENTE GUERRERO SIN NÚMERO, SANTA CRUZ  DE GAMBOA, CÓDIGO POSTAL 38530"
14,281B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, CERRO PRIETO, CÓDIGO POSTAL 38500"
14,282B1,APASEO EL ALTO,"LÁZARO CÁRDENAS SIN NÚMERO, EL TERRERO DE PAREDONES, CÓDIGO POSTAL 38535"
14,283B1,APASEO EL ALTO,"LUIS DONALDO COLOSIO SIN NÚMERO, BELÉN, CÓDIGO POSTAL 38536"
14,283C1,APASEO EL ALTO,"LUIS DONALDO COLOSIO SIN NÚMERO, BELÉN, CÓDIGO POSTAL 38536"
14,284B1,APASEO EL ALTO,"DOMICILIO CONOCIDO, SAUZ DE BELÉN, CÓDIGO POSTAL 38500"
14,285B1,APASEO EL ALTO,"LAS FLORES SIN NÚMERO, LA CUEVITA, CÓDIGO POSTAL 38532"
14,285C1,APASEO EL ALTO,"LAS FLORES SIN NÚMERO, LA CUEVITA, CÓDIGO POSTAL 38532"
14,286B1,APASEO EL ALTO,"EMILIANO ZAPATA SIN NÚMERO, LA CUEVITA, CÓDIGO POSTAL  38500"
14,286C1,APASEO EL ALTO,"EMILIANO ZAPATA SIN NÚMERO, LA CUEVITA, CÓDIGO POSTAL  38500"
14,287B1,APASEO EL ALTO,"BENITO JUÁREZ SIN NÚMERO, LOS JIMÉNEZ, CÓDIGO POSTAL   38500"
14,288B1,APASEO EL GRANDE,"JUAN OLIVEROS ESQUINA IGNACIO ALLENDE, BARRIO EL CERRITO, CÓDIGO POSTAL 38160"
14,288C1,APASEO EL GRANDE,"JUAN OLIVEROS ESQUINA IGNACIO ALLENDE, BARRIO EL CERRITO, CÓDIGO POSTAL 38160"
14,288C2,APASEO EL GRANDE,"JUAN OLIVEROS ESQUINA IGNACIO ALLENDE, BARRIO EL CERRITO, CÓDIGO POSTAL 38160"
14,289B1,APASEO EL GRANDE,"NARCISO MENDOZA  # 32, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,289C1,APASEO EL GRANDE,"NARCISO MENDOZA  # 32, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,289C2,APASEO EL GRANDE,"NARCISO MENDOZA  # 32, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,290B1,APASEO EL GRANDE,"CONSTITUYENTES # 401, COLONIA LA FRANCA, CÓDIGO POSTAL 38160"
14,290C1,APASEO EL GRANDE,"CONSTITUYENTES # 401, COLONIA LA FRANCA, CÓDIGO POSTAL 38160"
14,290C2,APASEO EL GRANDE,"CONSTITUYENTES # 401, COLONIA LA FRANCA, CÓDIGO POSTAL 38160"
14,291B1,APASEO EL GRANDE,"VENUSTIANO CARRANZA  # 308, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,291C1,APASEO EL GRANDE,"VENUSTIANO CARRANZA  # 308, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,291C2,APASEO EL GRANDE,"VENUSTIANO CARRANZA  # 308, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,291S1,APASEO EL GRANDE,"VENUSTIANO CARRANZA # 517, COLONIA VENUSTIANO CARRANZA, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,292B1,APASEO EL GRANDE,"RODOLFO PIÑA SORIA  # 102, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,292C1,APASEO EL GRANDE,"RODOLFO PIÑA SORIA  # 102, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,292C2,APASEO EL GRANDE,"RODOLFO PIÑA SORIA  # 102, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,293B1,APASEO EL GRANDE,"MORELOS # 538, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,293C1,APASEO EL GRANDE,"MORELOS # 538, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,294B1,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,294C1,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,294C2,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,294C3,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,294C4,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,294C5,APASEO EL GRANDE,"JOSÉ VASCONCELOS # 200, COLONIA RICARDO FLORES MAGÓN, APASEO EL GRANDE, CÓDIGO POSTAL 38160."
14,295B1,APASEO EL GRANDE,"ALLENDE # 362, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,295C1,APASEO EL GRANDE,"ALLENDE # 362, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,296B1,APASEO EL GRANDE,"CUAUHTÉMOC # 107 A, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,296C1,APASEO EL GRANDE,"CUAUHTÉMOC # 107 A, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
14,297B1,APASEO EL GRANDE,"MATAMOROS # 214, CENTRO, APASEO EL GRANDE, CÓDIGO POSTAL 38160"
